season_id,season_title,season_start_date,season_end_date,datetext,season_type,ente_produttore,organizer_name,organizer_id,linked_production,linked_production_ids,fullpath,published,creationDate,modificationDate
32317,La Scuola all'Opera 2009-2010,2010-04-21,2010-04-28,21-04-2010 - 28-04-2010,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all'Opera 2009-2010 (32317)/1 Ciottolino (32866),/Cronologia (52555)/La Scuola all'Opera 2009-2010 (32317)/Memoria del Bene, La (33320)","32866,33320",/Cronologia (52555)/La Scuola all'Opera 2009-2010 (32317),1,1720187405,1749115752
32318,Il Regio a Racconigi 2010,2010-07-03,2010-07-31,03-07-2010 - 31-07-2010,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Il Regio a Racconigi 2010 (32318)/1 Italiana in Algeri, L’ (32867)",32867,/Cronologia (52555)/Il Regio a Racconigi 2010 (32318),1,1720187406,1749115752
32319,Stagione d’Oriente 2010,2010-07-23,2010-08-06,23-07-2010 - 06-08-2010,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’Oriente 2010 (32319)/1 Traviata, La (33594),/Cronologia (52555)/Stagione d’Oriente 2010 (32319)/2 Gianandrea Noseda. Irina Lungu. Gabriele Viviani. Nicola Ulivieri. Orchestra e Coro del Teatro Regio (32868),/Cronologia (52555)/Stagione d’Oriente 2010 (32319)/3 Bohème, La (33595),/Cronologia (52555)/Stagione d’Oriente 2010 (32319)/4 Bohème, La (33596),/Cronologia (52555)/Stagione d’Oriente 2010 (32319)/5 Gala Verdi (32869)","33594,32868,33595,33596,32869",/Cronologia (52555)/Stagione d’Oriente 2010 (32319),1,1720187406,1749115752
32320,Stagione d’Opera e Balletto 2010-2011,2010-10-05,2011-09-27,05-10-2010 - 27-09-2011,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/1 Boris Godunov (33597),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/11 Biancaneve (32875),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/12 Lucia di Lammermoor (32876),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/13 Leggenda (32877),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/2 Madama Butterfly (33598),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/3 Cenerentola (32870),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/4 Belle, La (32871),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/5 Parsifal (32872),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/6 Vespri siciliani, I (32873),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/7 Nabucco. C’era una volta la figlia di un re (32874),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/8 Rigoletto (33599),/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320)/9 Traviata, La (33600)","33597,32875,32876,32877,33598,32870,32871,32872,32873,32874,33599,33600",/Cronologia (52555)/Stagione d’Opera e Balletto 2010-2011 (32320),1,1720187406,1749115753
32321,I Concerti 2010-2011,2010-10-21,2011-05-09,21-10-2010 - 09-05-2011,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/I Concerti 2010-2011 (32321)/1 Gianandrea Noseda. Orchestra e Coro del Teatro Regio (33601),/Cronologia (52555)/I Concerti 2010-2011 (32321)/2 Pinchas Steinberg. Orchestra del Teatro Regio (32878),/Cronologia (52555)/I Concerti 2010-2011 (32321)/3 Christoph Campestrini. Orchestra del Teatro Regio (32879),/Cronologia (52555)/I Concerti 2010-2011 (32321)/4 Roberto Abbado. Orchestra del Teatro Regio (32880),/Cronologia (52555)/I Concerti 2010-2011 (32321)/5 Vladimir Ponkin. Kuba Jakowicz. Filarmonica ’900 del Teatro Regio (32881),/Cronologia (52555)/I Concerti 2010-2011 (32321)/6 Gianandrea Noseda. Enrico Dindo. Filarmonica ’900 del Teatro Regio (32882),/Cronologia (52555)/I Concerti 2010-2011 (32321)/7 Gürer Aykal. Andrea Lucchesini. Filarmonica ’900 del Teatro Regio (32883),/Cronologia (52555)/I Concerti 2010-2011 (32321)/8 Detroit Torino Urban Jazz Project II. Filarmonica ’900 del Teatro Regio (32884)","33601,32878,32879,32880,32881,32882,32883,32884",/Cronologia (52555)/I Concerti 2010-2011 (32321),1,1720187406,1749115753
32322,La Scuola all’Opera / Al Regio in famiglia 2010-2011,2011-05-12,2011-05-13,12-05-2011 - 13-05-2011,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2010-2011 (32322)/10 Pinocchio (32885),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2010-2011 (32322)/8 Otium et negotium (33289),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2010-2011 (32322)/9 Le mille e… un tardo pomeriggio (33288),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2010-2011 (32322)/Histoire du soldat, L’ (33290)","32885,33289,33288,33290",/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2010-2011 (32322),1,1720187406,1749115753
32323,Tournée e Concerti extra 2011,2011-05-18,2011-05-30,18-05-2011 - 30-05-2011,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Tournée e Concerti extra 2011 (32323),1,1720187406,1749115754
32324,Le Nove Sinfonie 2011,2011-09-28,2011-10-06,28-09-2011 - 06-10-2011,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Le Nove Sinfonie 2011 (32324)/1 Le Nove Sinfonie. Primo concerto (32887),/Cronologia (52555)/Le Nove Sinfonie 2011 (32324)/2 Le Nove Sinfonie. Secondo concerto (32888),/Cronologia (52555)/Le Nove Sinfonie 2011 (32324)/3 Le Nove Sinfonie. Terzo concerto (32889),/Cronologia (52555)/Le Nove Sinfonie 2011 (32324)/4 Le Nove Sinfonie. Quarto concerto (32890)","32887,32888,32889,32890",/Cronologia (52555)/Le Nove Sinfonie 2011 (32324),1,1720187406,1749115754
32325,Stagione d’opera e balletto 2011-2012,2011-10-14,2012-07-01,14-10-2011 - 01-07-2012,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/1 Danze polovesiane (33089),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/10 Rigoletto (32895),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/11 Così fan tutte (32896),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/12 Norma (32897),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/13 Ballo in maschera, Un (32910),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/2 Bayadère, La (32891),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/2 Spectre de la rose, Le (33090),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/3 Lago dei cigni, Il (33602),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/3 Morte del cigno, La (33091),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/4 Fidelio (33603),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/4 Shéhérazade (33092),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/5 Tosca (33604),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/6 Angelo di fuoco, L’ (32892),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/7 Barbiere di Siviglia, Il (32893),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/8 Madama Butterfly (33605),/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325)/9 Bohème, La (32894)","33089,32895,32896,32897,32910,32891,33090,33602,33091,33603,33092,33604,32892,32893,33605,32894",/Cronologia (52555)/Stagione d’opera e balletto 2011-2012 (32325),1,1720187406,1749115754
32326,I Concerti 2011-2012,2011-11-12,2012-05-25,12-11-2011 - 25-05-2012,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/I Concerti 2011-2012 (32326)/1 Pinchas Steinberg. Orchestra e Coro del Teatro Regio (32898),/Cronologia (52555)/I Concerti 2011-2012 (32326)/10 Umberto Benedetti Michelangeli. Orchestra del Teatro Regio (32907),/Cronologia (52555)/I Concerti 2011-2012 (32326)/2 Vitamia Tour. Gianmaria Testa (32899),/Cronologia (52555)/I Concerti 2011-2012 (32326)/3 Gianandrea Noseda. Davide Botto. Barry Douglas. Filarmonica ’900 del Teatro Regio (32900),/Cronologia (52555)/I Concerti 2011-2012 (32326)/4 Gianandrea Noseda. Orchestra e Coro del Teatro Regio (32901),/Cronologia (52555)/I Concerti 2011-2012 (32326)/5 Krzysztof Penderecki. Massimo Mercelli. Filarmonica ’900 del Teatro Regio (32902),/Cronologia (52555)/I Concerti 2011-2012 (32326)/6 Valerij Gergiev. Umberto Clerici. Orchestra del Teatro Regio (32903),/Cronologia (52555)/I Concerti 2011-2012 (32326)/7 Yutaka Sado. Filarmonica ’900 del Teatro Regio (32904),/Cronologia (52555)/I Concerti 2011-2012 (32326)/8 Yutaka Sado. Orchestra del Teatro Regio (32905),/Cronologia (52555)/I Concerti 2011-2012 (32326)/9 Christopher Franklin. Roberta Gambarini. Filarmonica ’900 del Teatro Regio. Torino Jazz Orchestra (32906)","32898,32907,32899,32900,32901,32902,32903,32904,32905,32906",/Cronologia (52555)/I Concerti 2011-2012 (32326),1,1720187406,1749115754
32327,La Scuola all’Opera - Al Regio in Famiglia 2011-2012,2011-11-24,2012-06-04,24-11-2011 - 04-06-2012,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327)/1 Citofonare Beethoven (33176),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327)/2 Le mille e una notte... di Natale (33177),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327)/3 Children’s Crusade (33180),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327)/4 Otium et negotium (33181),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327)/5 Pinocchio (32908),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327)/6 Flauto magico, sconfiggere i mostri (Il) (33175)","33176,33177,33180,33181,32908,33175",/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2011-2012 (32327),1,1720187406,1749115755
32328,Tournée e Concerti extra 2012,2012-01-24,2012-01-24,24-01-2012 - 24-01-2012,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Tournée e Concerti extra 2012 (32328),1,1720187406,1749115755
32329,Stagione d’Opera e Balletto 2012-2013,2012-10-12,2013-06-30,12-10-2012 - 30-06-2013,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/1 Fliegende Holländer, Der (32911),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/10 Evgenij Onegin (32922),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/11 Italiana in Algeri, L’ (32923),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/12 Elisir d’amore, L’ (32924),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/2 Carmen (32912),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/3 Béjart Ballet Lausanne (32913),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/5 Andrea Chénier (33606),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/5 Bohème, La (33607),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/6 Don Giovanni (33608),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/7 Traviata, La (33609),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/8 Matrimonio segreto, Il (32920),/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329)/9 Don Carlo (32921)","32911,32922,32923,32924,32912,32913,33606,33607,33608,33609,32920,32921",/Cronologia (52555)/Stagione d’Opera e Balletto 2012-2013 (32329),1,1720187406,1749115755
32330,Stagione d’Opera e Balletto 2013-2014,2013-10-09,2014-07-06,09-10-2013 - 06-07-2014,opera e balletto,,,,"/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/1 Simon Boccanegra (33610),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/10 Turandot (32949),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/11 Tosca (32980),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/12 Tragedia fiorentina, Una (32986),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/13 Gianni Schicchi (32987),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/14 Guglielmo Tell (33027),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/15 Rake’s Progress, The (33028),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/15 Vedova allegra, La (33029),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/2 Rigoletto (33611),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/3 Traviata, La (33612),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/4 Barbiere di Siviglia, Il (32926),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/5 Verdi, narrar cantando (32929),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/6 Limb’s Theorem (32930),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/7 Giselle (32931),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/9 Flauto magico, Il (32942),/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330)/9 Madama Butterfly (33613)","33610,32949,32980,32986,32987,33027,33028,33029,33611,33612,32926,32929,32930,32931,32942,33613",/Cronologia (52555)/Stagione d’Opera e Balletto 2013-2014 (32330),1,1720187406,1749115757
32331,I Concerti 2013-2014,2013-10-26,2014-05-17,26-10-2013 - 17-05-2014,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441),/Voci di autorità/Enti/Filarmonica ’900 del Teatro Regio di Torino (10532)",Filarmonica ’900 del Teatro Regio di Torino,10532,"/Cronologia (52555)/I Concerti 2013-2014 (32331)/1 Manfred Honeck. Orchestra del Teatro Regio (32927),/Cronologia (52555)/I Concerti 2013-2014 (32331)/2 Yutaka Sado. Filarmonica ’900 del Teatro Regio (32928),/Cronologia (52555)/I Concerti 2013-2014 (32331)/3 Verdi, narrar cantando (32992),/Cronologia (52555)/I Concerti 2013-2014 (32331)/4 Gala Wagner (32937),/Cronologia (52555)/I Concerti 2013-2014 (32331)/5 Christian Arming. Orchestra del Teatro Regio (32938),/Cronologia (52555)/I Concerti 2013-2014 (32331)/6 Pinchas Steinberg. Orchestra e Coro del Teatro Regio (32954),/Cronologia (52555)/I Concerti 2013-2014 (32331)/7 Stefano Vagnarelli - Filarmonica ’900 del Teatro Regio (32988),/Cronologia (52555)/I Concerti 2013-2014 (32331)/8 Nicola Luisotti - Orchestra e Coro del Teatro Regio (33004),/Cronologia (52555)/I Concerti 2013-2014 (32331)/9 Gianandrea Noseda. Orchestra e Coro del Teatro Regio (33030),/Cronologia (52555)/I Concerti 2013-2014 (32331)/Gala Verdi (32936)","32927,32928,32992,32937,32938,32954,32988,33004,33030,32936",/Cronologia (52555)/I Concerti 2013-2014 (32331),1,1720187406,1749115757
32332,La Scuola all’Opera - Al Regio in Famiglia 2013-2014,2013-11-13,2014-04-15,13-11-2013 - 15-04-2014,,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/1 Histoire de Babar, le petit éléphant, L’ (32944),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/1 Verdi, narrar cantando (32943),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/3 Flauto magico raccontato ai ragazzi, Il (32945),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/4 Musica degenerata (32946),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/5 Celeste Aida (33003),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/6 Arca di Noè, L’ (33024),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/7 Orchestra a puntate, L’ (33025),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332)/8 Elisir del Teatro, L’ (33031)","32944,32943,32945,32946,33003,33024,33025,33031",/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2013-2014 (32332),1,1720187406,1749115758
32333,I Concerti Aperitivo 2012-2013,2012-10-28,2013-03-24,28-10-2012 - 24-03-2013,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/I Concerti Aperitivo 2012-2013 (32333),1,1720187406,1749115756
32334,I Concerti 2012-2013,2012-10-27,2013-05-21,27-10-2012 - 21-05-2013,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/I Concerti 2012-2013 (32334)/1 Gianandrea Noseda. Orchestra e Coro del Teatro Regio (33621),/Cronologia (52555)/I Concerti 2012-2013 (32334)/2 Yutaka Sado. Filarmonica ’900 del Teatro Regio (33622),/Cronologia (52555)/I Concerti 2012-2013 (32334)/3 Luis Bacalov. Filarmonica ’900 del Teatro Regio (33110),/Cronologia (52555)/I Concerti 2012-2013 (32334)/4 Gianandrea Noseda. Orchestra del Teatro Regio (33623),/Cronologia (52555)/I Concerti 2012-2013 (32334)/5 Israel Yinon. Filarmonica ’900 del Teatro Regio (33111),/Cronologia (52555)/I Concerti 2012-2013 (32334)/6 Timothy Brock. Filarmonica ’900 del Teatro Regio (33112),/Cronologia (52555)/I Concerti 2012-2013 (32334)/7 Gianandrea Noseda. Orchestra del Teatro Regio (33113),/Cronologia (52555)/I Concerti 2012-2013 (32334)/8 Gianandrea Noseda. Orchestra del Teatro Regio (33114)","33621,33622,33110,33623,33111,33112,33113,33114",/Cronologia (52555)/I Concerti 2012-2013 (32334),1,1720187406,1749115756
32335,I Concerti Aperitivo 2013-2014,2013-11-10,2014-04-13,10-11-2013 - 13-04-2014,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/I Concerti Aperitivo 2013-2014 (32335),1,1720187406,1749115757
32336,Tournée e Concerti extra 2013,2013-11-29,2013-12-08,29-11-2013 - 08-12-2013,,,,,,,/Cronologia (52555)/Tournée e Concerti extra 2013 (32336),1,1720187406,1749115758
