"id";"Crediti artistici";"Crediti tecnici";"recite_collegate";"Id recite collegate";"fullpath";"composizioni_collegate";"Operator ObjectField Getter";"from";"to";"datetext";"source_id";"luogo_prima_rappresentazione";"edificio_prima_rappresentazione"
"33152";"[
    {
        ""Identificativo"": 8081,
        ""Nome"": ""Olivia Manescalchi"",
        ""Ruolo"": ""Ideazione""
    },
    {
        ""Identificativo"": 27142,
        ""Nome"": ""Pietro Luzzati"",
        ""Ruolo"": ""Video""
    },
    {
        ""Identificativo"": 27143,
        ""Nome"": ""Sergio Rissone"",
        ""Ruolo"": ""Luci""
    }
]";"[]";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/6 Histoire du soldat, L’ (33152)/Histoire du soldat, L’ (38278)";"38278";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/6 Histoire du soldat, L’ (33152)";"";"";"2016-04-16";"2016-04-16";"16-04-2016 - 16-04-2016";"object_id_32561";"/Luoghi/Torino (95280)";"/Edifici/Teatro Vittoria (95366)"
"33153";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 9398,
        ""Nome"": ""Dieter Kaegi"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 5856,
        ""Nome"": ""Italo Grassi"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 27304,
        ""Nome"": ""Mauro Matteucci"",
        ""Ruolo"": ""Video""
    },
    {
        ""Identificativo"": 27305,
        ""Nome"": ""Marco Castagnoli"",
        ""Ruolo"": ""Assistente alla regia""
    }
]";"[
    {
        ""identificativo"": 21004,
        ""Nome"": ""Teatro del Maggio Musicale Fiorentino, Firenze"",
        ""Ruolo"": ""Realizzazione,Attrezzeria,Sartoria""
    },
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 27306,
        ""Nome"": ""Fondazione Spinola Banna per l’Arte, Poirino (TO)"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2015-2016 (32346)/7 Pollicino (33153)/1 Pollicino (38297),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2015-2016 (32346)/7 Pollicino (33153)/2 Pollicino (38299),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2015-2016 (32346)/7 Pollicino (33153)/3 Pollicino (38300)";"38297,38299,38300";"/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2015-2016 (32346)/7 Pollicino (33153)";"/Composizioni (52556)/Pollicino (42880)";"";"2016-05-28";"2016-05-31";"28-05-2016 - 31-05-2016";"object_id_32566";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33154";"[
    {
        ""Identificativo"": 9736,
        ""Nome"": ""Valter Malosti"",
        ""Ruolo"": ""Ideazione,Regista""
    },
    {
        ""Identificativo"": 9727,
        ""Nome"": ""Alessio Maria Romano"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 27220,
        ""Nome"": ""Elena Serra"",
        ""Ruolo"": ""Assistente alla regia""
    }
]";"[]";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/7 Donna serpente, La (33154)/1 Donna serpente, La (38282),/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/7 Donna serpente, La (33154)/2 Donna serpente, La (38283),/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/7 Donna serpente, La (33154)/3 Donna serpente, La (38284)";"38282,38283,38284";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/7 Donna serpente, La (33154)";"/Composizioni (52556)/Donna serpente, La (42827)";"";"2016-04-19";"2016-04-21";"19-04-2016 - 21-04-2016";"object_id_32587";"/Luoghi/Moncalieri (95311)";"/Edifici/Fonderie Limone (95373)"
"33155";"[]";"[
    {
        ""identificativo"": 11047,
        ""Nome"": ""Fondazione CRT, Torino"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/I Concerti 2015-2016 (32345)/9 Gianandrea Noseda. Filarmonica Teatro Regio Torino (33155)/Gianandrea Noseda. Filarmonica Teatro Regio Torino (38285)";"38285";"/Cronologia (52555)/I Concerti 2015-2016 (32345)/9 Gianandrea Noseda. Filarmonica Teatro Regio Torino (33155)";"";"";"2016-05-16";"2016-05-16";"16-05-2016 - 16-05-2016";"object_id_32592";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33156";"[]";"[]";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/9 Pagine di guerra (33156)/1 Pagine di guerra (38291),/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/9 Pagine di guerra (33156)/2 Pagine di guerra (38292)";"38291,38292";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/9 Pagine di guerra (33156)";"";"";"2016-04-22";"2016-04-22";"22-04-2016 - 22-04-2016";"object_id_32607";"/Luoghi/Torino (95280)";"/Edifici/Cinema Massimo - Sala 3 (95374)"
"33157";"[]";"[]";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/10 La giara, da Pirandello al cinema (33157)/1 La giara, da Pirandello al cinema (38293),/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/10 La giara, da Pirandello al cinema (33157)/2 La giara, da Pirandello al cinema (38294)";"38293,38294";"/Cronologia (52555)/Festival Casella 11-24 aprile 2016 (32348)/10 La giara, da Pirandello al cinema (33157)";"";"";"2016-04-22";"2016-04-22";"22-04-2016 - 22-04-2016";"object_id_32626";"/Luoghi/Torino (95280)";"/Edifici/Cinema Massimo - Sala 3 (95374)"
"33158";"[]";"[]";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/9 Lucia di Lammermoor (33158)/Lucia di Lammermoor (38296)";"38296";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/9 Lucia di Lammermoor (33158)";"/Composizioni (52556)/Lucia di Lammermoor (40083)";"";"2016-05-29";"2016-05-29";"29-05-2016 - 29-05-2016";"object_id_32636";"/Luoghi/Essen (95312)";"/Edifici/Philharmonie (95375)"
"33159";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 9398,
        ""Nome"": ""Dieter Kaegi"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 5856,
        ""Nome"": ""Italo Grassi"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 27304,
        ""Nome"": ""Mauro Matteucci"",
        ""Ruolo"": ""Video""
    },
    {
        ""Identificativo"": 27305,
        ""Nome"": ""Marco Castagnoli"",
        ""Ruolo"": ""Assistente alla regia""
    }
]";"[
    {
        ""identificativo"": 21004,
        ""Nome"": ""Teatro del Maggio Musicale Fiorentino, Firenze"",
        ""Ruolo"": ""Realizzazione,Attrezzeria,Sartoria""
    },
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 27306,
        ""Nome"": ""Fondazione Spinola Banna per l’Arte, Poirino (TO)"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/13 Pollicino (33159)/1 Pollicino (38298),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/13 Pollicino (33159)/2 Pollicino (38301)";"38298,38301";"/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/13 Pollicino (33159)";"/Composizioni (52556)/Pollicino (42880)";"";"2016-05-28";"2016-05-31";"28-05-2016 - 31-05-2016";"object_id_32639";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33160";"[
    {
        ""Identificativo"": 27347,
        ""Nome"": ""Matthias Hartmann"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 27348,
        ""Nome"": ""Volker Hintermeier"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 27349,
        ""Nome"": ""Su Bühler"",
        ""Ruolo"": ""Costumista""
    },
    {
        ""Identificativo"": 27186,
        ""Nome"": ""Martin Gebhardt"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 27350,
        ""Nome"": ""Claudia Blersch"",
        ""Ruolo"": ""Assistente alla regia""
    },
    {
        ""Identificativo"": 7511,
        ""Nome"": ""Anna Maria Bruzzese"",
        ""Ruolo"": ""Coreografo""
    }
]";"[
    {
        ""identificativo"": 7330,
        ""Nome"": ""Opernhaus, Zürich"",
        ""Ruolo"": ""Realizzazione,Attrezzeria,Sartoria""
    },
    {
        ""identificativo"": 7178,
        ""Nome"": ""C.T.C. Pedrazzoli, Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 24958,
        ""Nome"": ""Banca Fideuram"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/1 Carmen (38303),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/10 Carmen (38312),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/2 Carmen (38304),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/3 Carmen (38305),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/4 Carmen (38306),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/5 Carmen (38307),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/6 Carmen (38308),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/7 Carmen (38309),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/8 Carmen (38310),/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)/9 Carmen (38311)";"38303,38312,38304,38305,38306,38307,38308,38309,38310,38311";"/Cronologia (52555)/Stagione d’Opera e Balletto 2015-2016 (32343)/14 Carmen (33160)";"/Composizioni (52556)/Carmen (40033)";"";"2016-06-22";"2016-07-03";"22-06-2016 - 03-07-2016";"object_id_32654";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33161";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 7487,
        ""Nome"": ""Vittorio Borrelli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 10116,
        ""Nome"": ""Claudia Boasso"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 7860,
        ""Nome"": ""Laura Viglione"",
        ""Ruolo"": ""Costumista""
    }
]";"[]";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Madama Butterfly (33161)/Madama Butterfly (38314)";"38314";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Madama Butterfly (33161)";"/Composizioni (52556)/Madama Butterfly (40248)";"";"2016-07-12";"2016-07-12";"12-07-2016 - 12-07-2016";"object_id_32715";"/Luoghi/Torino (95280)";"/Edifici/Piazza San Carlo (95360)"
"33162";"[]";"[]";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Donato Renzetti. Orchestra del Teatro Regio (33162)/Donato Renzetti. Orchestra del Teatro Regio (38315)";"38315";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Donato Renzetti. Orchestra del Teatro Regio (33162)";"";"";"2016-07-15";"2016-07-15";"15-07-2016 - 15-07-2016";"object_id_32717";"/Luoghi/Torino (95280)";"/Edifici/Piazza San Carlo (95360)"
"33163";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 27305,
        ""Nome"": ""Marco Castagnoli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 24947,
        ""Nome"": ""Alfons Flores"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 7860,
        ""Nome"": ""Laura Viglione"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 11063,
        ""Nome"": ""Tecnoscena S.r.l, Guidonia Montecelio (Roma)"",
        ""Ruolo"": ""Realizzazione""
    },
    {
        ""identificativo"": 26941,
        ""Nome"": ""Alcantara S.p.A."",
        ""Ruolo"": ""Realizzazione""
    },
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Realizzazione,Attrezzeria,Calzature,Sponsor""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 25013,
        ""Nome"": ""Associazione Amici del Regio"",
        ""Ruolo"": ""Sponsor""
    },
    {
        ""identificativo"": 26851,
        ""Nome"": ""Banca Popolare, Novara"",
        ""Ruolo"": ""Sponsor""
    },
    {
        ""identificativo"": 11301,
        ""Nome"": ""Fondazione Cosso, Marino (TO)"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2016-2017 (32352)/1 Bohème, i ragazzi e l’amore (La) (33163)/1 Bohème, i ragazzi e l’amore (La) (38328),/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2016-2017 (32352)/1 Bohème, i ragazzi e l’amore (La) (33163)/2 Bohème, i ragazzi e l’amore (La) (38333)";"38328,38333";"/Cronologia (52555)/La Scuola all’Opera - Al Regio in Famiglia 2016-2017 (32352)/1 Bohème, i ragazzi e l’amore (La) (33163)";"";"";"2016-10-18";"2016-10-21";"18-10-2016 - 21-10-2016";"object_id_32771";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33164";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 10741,
        ""Nome"": ""Giuseppe Patroni Griffi"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7487,
        ""Nome"": ""Vittorio Borrelli"",
        ""Ruolo"": ""Ripresa della regia""
    },
    {
        ""Identificativo"": 3765,
        ""Nome"": ""Aldo Terlizzi"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 10685,
        ""Nome"": ""Saverio Santoliquido"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 10116,
        ""Nome"": ""Claudia Boasso"",
        ""Ruolo"": ""Scenografo""
    }
]";"[]";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Bohème, La (33164)/1 Bohème, La (38322),/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Bohème, La (33164)/2 Bohème, La (38323),/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Bohème, La (33164)/3 Bohème, La (38324)";"38322,38323,38324";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Bohème, La (33164)";"/Composizioni (52556)/Bohème, La (40235)";"";"2016-08-02";"2016-08-06";"02-08-2016 - 06-08-2016";"object_id_32784";"/Luoghi/Savonlinna (95313)";"/Edifici/Olavinlinna Castle (95376)"
"33165";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 3692,
        ""Nome"": ""Alberto Fassini"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7487,
        ""Nome"": ""Vittorio Borrelli"",
        ""Ruolo"": ""Ripresa della regia""
    },
    {
        ""Identificativo"": 7497,
        ""Nome"": ""William Orlandi"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 10685,
        ""Nome"": ""Saverio Santoliquido"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 10116,
        ""Nome"": ""Claudia Boasso"",
        ""Ruolo"": ""Scenografo""
    }
]";"[]";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Norma (33165)/1 Norma (38325),/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Norma (33165)/2 Norma (38326)";"38325,38326";"/Cronologia (52555)/Tournée e Concerti extra 2016 (32347)/Norma (33165)";"/Composizioni (52556)/Norma (40022)";"";"2016-08-03";"2016-08-05";"03-08-2016 - 05-08-2016";"object_id_32788";"/Luoghi/Savonlinna (95313)";"/Edifici/Olavinlinna Castle (95376)"
"33166";"[]";"[]";"/Cronologia (52555)/I Concerti 2016-2017 (32351)/1 Gianandrea Noseda. Orchestra del Teatro Regio (33166)/Gianandrea Noseda. Orchestra del Teatro Regio (38334)";"38334";"/Cronologia (52555)/I Concerti 2016-2017 (32351)/1 Gianandrea Noseda. Orchestra del Teatro Regio (33166)";"";"";"2016-10-22";"2016-10-22";"22-10-2016 - 22-10-2016";"object_id_32802";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33167";"[
    {
        ""Identificativo"": 27658,
        ""Nome"": ""Sergio Metalli"",
        ""Ruolo"": ""Video""
    },
    {
        ""Identificativo"": 21132,
        ""Nome"": ""Hugo De Ana"",
        ""Ruolo"": ""Costumista,Regista,Scenografo""
    },
    {
        ""Identificativo"": 6272,
        ""Nome"": ""Leda Lojodice"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 4022,
        ""Nome"": ""Vinicio Cheli"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 11445,
        ""Nome"": ""Patrizia Frini"",
        ""Ruolo"": ""Assistente alla regia""
    },
    {
        ""Identificativo"": 27659,
        ""Nome"": ""Michele Cosentino"",
        ""Ruolo"": ""Assistente alla coreografia""
    },
    {
        ""Identificativo"": 11425,
        ""Nome"": ""Manuela Gasperoni"",
        ""Ruolo"": ""Assistente alle scene""
    },
    {
        ""Identificativo"": 5897,
        ""Nome"": ""Elena Cicorella"",
        ""Ruolo"": ""Assistente ai costumi""
    }
]";"[
    {
        ""identificativo"": 29483,
        ""Nome"": ""China National Centre for the Performing Arts, Pechino"",
        ""Ruolo"": ""Realizzazione,Attrezzeria,Calzature,Sartoria""
    },
    {
        ""identificativo"": 10800,
        ""Nome"": ""Peroni S.p.a., Gallarate"",
        ""Ruolo"": ""Realizzazione""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Realizzazione""
    }
]";"/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/1 Sansone e Dalila (38340),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/2 Sansone e Dalila (38341),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/3 Sansone e Dalila (38342),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/4 Sansone e Dalila (38343),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/5 Sansone e Dalila (38344),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/6 Sansone e Dalila (38346),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/7 Sansone e Dalila (38347),/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)/8 Sansone e Dalila (38348)";"38340,38341,38342,38343,38344,38346,38347,38348";"/Cronologia (52555)/Stagione d’Opera e Balletto 2016-2017 (32350)/2 Sansone e Dalila (33167)";"";"";"2016-11-15";"2016-11-26";"15-11-2016 - 26-11-2016";"object_id_32841";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33168";"[]";"[]";"/Cronologia (52555)/I Concerti 2016-2017 (32351)/2 Pinchas Steinberg. Orchestra e Coro del Teatro Regio (33168)/Pinchas Steinberg. Orchestra e Coro del Teatro Regio (38349)";"38349";"/Cronologia (52555)/I Concerti 2016-2017 (32351)/2 Pinchas Steinberg. Orchestra e Coro del Teatro Regio (33168)";"";"";"2016-11-25";"2016-11-25";"25-11-2016 - 25-11-2016";"object_id_32874";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
