performance_id,composition_title,start_date,end_date,year,date_text,first_location,first_building,related_compositions,source_id
32872,Parsifal,2011-01-26,2011-02-06,2011.0,26-01-2011 - 06-02-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Parsifal (40755),object_id_7056
32873,"Vespri siciliani, I",2011-03-16,2011-03-29,2011.0,16-03-2011 - 29-03-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Vespri siciliani, I (42341)",object_id_7065
32874,Nabucco: C'era una volta la figlia di un re,2011-03-25,2011-03-25,2011.0,25-03-2011 - 25-03-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Nabucco: C'era una volta la figlia di un re (42342),object_id_7075
32875,Biancaneve,2011-05-19,2011-05-26,2011.0,19-05-2011 - 26-05-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Biancaneve (42344),object_id_7099
32876,Lucia di Lammermoor,2011-06-21,2011-07-03,2011.0,21-06-2011 - 03-07-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Lucia di Lammermoor (40083),object_id_7107
32877,Leggenda,2011-09-20,2011-09-27,2011.0,20-09-2011 - 27-09-2011,/Luoghi/Torino (95280),/Edifici/Teatro Carignano (95331),/Composizioni (52556)/Leggenda (42345),object_id_7118
32878,,2010-11-27,2010-11-27,2010.0,27-11-2010 - 27-11-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7125
32879,,2010-12-30,2010-12-31,2010.0,30-12-2010 - 31-12-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7127
32880,,2011-02-11,2011-02-11,2011.0,11-02-2011 - 11-02-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7130
32881,,2011-02-28,2011-02-28,2011.0,28-02-2011 - 28-02-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7132
32882,,2011-03-21,2011-03-21,2011.0,21-03-2011 - 21-03-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7134
32883,,2011-04-18,2011-04-18,2011.0,18-04-2011 - 18-04-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7136
32884,,2011-05-09,2011-05-09,2011.0,09-05-2011 - 09-05-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7138
32885,,2011-05-12,2011-05-13,2011.0,12-05-2011 - 13-05-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7141
32886,"Traviata, La",2011-05-29,2011-05-30,2011.0,29-05-2011 - 30-05-2011,/Luoghi/Wiesbaden (Germania) (95299),/Edifici/Hessisches Staatstheater - Grosses Haus (95354),"/Composizioni (52556)/Traviata, La (40501)",object_id_7153
32887,,2011-09-28,2011-09-29,2011.0,28-09-2011 - 29-09-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7160
32888,,2011-09-30,2011-10-01,2011.0,30-09-2011 - 01-10-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7163
32889,,2011-10-02,2011-10-04,2011.0,02-10-2011 - 04-10-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7166
32890,,2011-10-05,2011-10-06,2011.0,05-10-2011 - 06-10-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7169
32891,,2011-10-21,2011-10-25,2011.0,21-10-2011 - 25-10-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7179
32892,,2012-02-01,2012-02-11,2012.0,01-02-2012 - 11-02-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7219
32893,"Barbiere di Siviglia, Il",2012-02-19,2012-02-26,2012.0,19-02-2012 - 26-02-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_7225
32894,"Bohème, La",2012-03-06,2012-03-17,2012.0,06-03-2012 - 17-03-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_7235
32895,Rigoletto,2012-03-14,2012-03-20,2012.0,14-03-2012 - 20-03-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_7242
32896,Così fan tutte ossia La scuola degli amanti,2012-04-10,2012-04-22,2012.0,10-04-2012 - 22-04-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Così fan tutte ossia La scuola degli amanti (40193),object_id_7247
32897,Norma,2012-05-16,2012-05-30,2012.0,16-05-2012 - 30-05-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Norma (40022),object_id_7257
32898,,2011-11-12,2011-11-12,2011.0,12-11-2011 - 12-11-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7270
32899,,2011-12-12,2011-12-12,2011.0,12-12-2011 - 12-12-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7272
32900,,2011-12-19,2011-12-19,2011.0,19-12-2011 - 19-12-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7274
32901,,2011-12-30,2011-12-31,2011.0,30-12-2011 - 31-12-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7276
32902,,2012-01-16,2012-01-16,2012.0,16-01-2012 - 16-01-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7279
32903,,2012-02-10,2012-02-10,2012.0,10-02-2012 - 10-02-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7281
32904,,2012-03-19,2012-03-19,2012.0,19-03-2012 - 19-03-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7283
32905,,2012-03-24,2012-03-24,2012.0,24-03-2012 - 24-03-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7285
32906,,2012-04-16,2012-04-16,2012.0,16-04-2012 - 16-04-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7287
32907,,2012-05-25,2012-05-25,2012.0,25-05-2012 - 25-05-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7289
32908,,2012-04-18,2012-04-20,2012.0,18-04-2012 - 20-04-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7292
32909,Tosca,2012-01-24,2012-01-24,2012.0,24-01-2012 - 24-01-2012,/Luoghi/Parigi (95306),/Edifici/Théâtre des Champs-Elysées (95356),/Composizioni (52556)/Tosca (40256),object_id_7298
32910,,2012-06-19,2012-07-01,2012.0,19-06-2012 - 01-07-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29472
32911,"Fliegende Holländer, Der",2012-10-12,2012-10-21,2012.0,12-10-2012 - 21-10-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Fliegende Holländer, Der (41420)",object_id_29496
32912,Carmen,2012-11-13,2012-11-25,2012.0,13-11-2012 - 25-11-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Carmen (40033),object_id_29497
32913,,2012-11-30,2012-12-15,2012.0,30-11-2012 - 15-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29499
32914,"Oiseau de feu, L’",2012-11-30,2012-12-05,2012.0,30-11-2012 - 05-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Oiseau de feu, L’ (40295)",object_id_29500
32915,Syncope,2012-11-30,2012-12-05,2012.0,30-11-2012 - 05-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Syncope (42718),object_id_29501
32916,,2012-11-30,2012-12-05,2012.0,30-11-2012 - 05-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29502
32917,"Sacre du printemps, Le",2012-11-30,2012-12-05,2012.0,30-11-2012 - 05-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sacre du printemps, Le (41207)",object_id_29503
32918,,2012-12-07,2012-12-14,2012.0,07-12-2012 - 14-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29508
32919,Boléro,2012-12-07,2012-12-14,2012.0,07-12-2012 - 14-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Boléro (40236),object_id_29509
32920,"Matrimonio segreto, Il",2013-03-14,2013-03-24,2013.0,14-03-2013 - 24-03-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_29516
32921,Don Carlo,2013-04-11,2013-04-23,2013.0,11-04-2013 - 23-04-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Carlo (42056),object_id_29518
32922,Evgenij Onegin,2013-05-17,2013-05-26,2013.0,17-05-2013 - 26-05-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Evgenij Onegin (40052),object_id_29520
32923,"Italiana in Algeri, L’",2013-06-09,2013-06-19,2013.0,09-06-2013 - 19-06-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Italiana in Algeri, L’ (40378)",object_id_29522
32924,"Elisir d’amore, L’",2013-06-21,2013-06-30,2013.0,21-06-2013 - 30-06-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_29523
32925,,2013-09-14,2013-09-14,2013.0,14-09-2013 - 14-09-2013,/Luoghi/Bricherasio (TO) (95307),/Edifici/Sala Concerti (95357),,object_id_29558
32926,"Barbiere di Siviglia, Il",2013-11-07,2013-11-17,2013.0,07-11-2013 - 17-11-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_29662
32927,,2013-10-26,2013-10-26,2013.0,26-10-2013 - 26-10-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29667
32928,,2013-11-11,2013-11-11,2013.0,11-11-2013 - 11-11-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29669
32929,,2013-11-14,2013-11-16,2013.0,14-11-2013 - 16-11-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29699
32930,,2013-11-29,2013-12-01,2013.0,29-11-2013 - 01-12-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29764
32931,,2013-12-05,2013-12-07,2013.0,05-12-2013 - 07-12-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29771
32932,,2013-11-29,2013-12-08,2013.0,29-11-2013 - 08-12-2013,/Luoghi/Tokyo (95302),/Edifici/Bunka Kaikan (95351),,object_id_29781
32933,,2013-11-30,2013-11-30,2013.0,30-11-2013 - 30-11-2013,/Luoghi/Tokyo (95302),/Edifici/Suntory Hall (95358),,object_id_29786
32934,,2013-12-01,2013-12-07,2013.0,01-12-2013 - 07-12-2013,/Luoghi/Tokyo (95302),/Edifici/Bunka Kaikan (95351),,object_id_29788
32935,,2013-12-06,2013-12-06,2013.0,06-12-2013 - 06-12-2013,/Luoghi/Tokyo (95302),/Edifici/Bunka Kaikan (95351),,object_id_29792
32936,,2013-12-18,2013-12-22,2013.0,18-12-2013 - 22-12-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29795
32937,,2013-12-21,2013-12-21,2013.0,21-12-2013 - 21-12-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29816
32938,,2013-12-30,2013-12-31,2013.0,30-12-2013 - 31-12-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29825
32939,,1976-02-05,1976-02-08,1976.0,05-02-1976 - 08-02-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29833
32940,,1976-02-05,1976-02-08,1976.0,05-02-1976 - 08-02-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29835
32941,,1976-02-05,1976-02-08,1976.0,05-02-1976 - 08-02-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29836
32942,"Zauberflöte, Die",2014-01-10,2014-01-21,2014.0,10-01-2014 - 21-01-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Zauberflöte, Die (40206)",object_id_29840
32943,,2013-11-14,2013-11-14,2013.0,14-11-2013 - 14-11-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29851
32944,,2013-12-19,2013-12-21,2013.0,19-12-2013 - 21-12-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29853
32945,,2014-01-15,2014-01-17,2014.0,15-01-2014 - 17-01-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29857
32946,,2014-01-27,2014-01-28,2014.0,27-01-2014 - 28-01-2014,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_29895
32947,Norma,1974-04-23,1974-05-07,1974.0,23-04-1974 - 07-05-1974,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Norma (40022),object_id_29926
32948,"Sieben Todstünden der Kleinbürger, Die",1976-04-04,1976-04-20,1976.0,04-04-1976 - 20-04-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sieben Todstünden der Kleinbürger, Die (42125)",object_id_29946
32949,Turandot,2014-02-12,2014-02-27,2014.0,12-02-2014 - 27-02-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Turandot (40257),object_id_29955
32950,Apollon Musagète,1976-12-17,1976-12-30,1976.0,17-12-1976 - 30-12-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Apollon Musagète (40465),object_id_29958
32951,Momenti,1976-12-17,1976-12-30,1976.0,17-12-1976 - 30-12-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Momenti (42115),object_id_29959
32952,,1977-10-14,1977-10-16,1977.0,14-10-1977 - 16-10-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_29997
32953,"Four temperaments, The",1977-10-14,1977-10-16,1977.0,14-10-1977 - 16-10-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Four temperaments, The (42096)",object_id_29998
32954,,2014-02-19,2014-02-19,2014.0,19-02-2014 - 19-02-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30005
32955,"Silfidi, Le",1977-12-21,1978-01-15,1977.0,21-12-1977 - 15-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Silfidi, Le (42117)",object_id_30011
32956,,1977-12-21,1978-01-15,1977.0,21-12-1977 - 15-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30012
32957,,1977-12-21,1978-01-15,1977.0,21-12-1977 - 15-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30013
32958,,1977-12-21,1978-01-15,1977.0,21-12-1977 - 15-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30014
32959,"Sonnambula, La",1977-12-21,1978-01-15,1977.0,21-12-1977 - 15-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sonnambula, La (41835)",object_id_30015
32960,"Fliegende Holländer, Der",1977-03-10,1977-03-27,1977.0,10-03-1977 - 27-03-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Fliegende Holländer, Der (41420)",object_id_30099
32961,"Incoronazione di Poppea, L’",1977-04-06,1977-04-26,1977.0,06-04-1977 - 26-04-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Incoronazione di Poppea, L’ (40186)",object_id_30108
32962,Don Giovanni ossia Il dissoluto punito,1977-05-04,1977-05-15,1977.0,04-05-1977 - 15-05-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Giovanni ossia Il dissoluto punito (40194),object_id_30132
32963,,1978-10-06,1978-10-08,1978.0,06-10-1978 - 08-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30140
32964,,1978-10-13,1978-10-15,1978.0,13-10-1978 - 15-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30149
32965,Lovers,1978-10-13,1978-10-15,1978.0,13-10-1978 - 15-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Lovers (42180),object_id_30150
32966,,1978-10-20,1978-10-22,1978.0,20-10-1978 - 22-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30160
32967,,1978-10-20,1978-10-22,1978.0,20-10-1978 - 22-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30164
32968,,1978-12-21,1979-01-14,1978.0,21-12-1978 - 14-01-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30174
32969,Mavra,1978-12-21,1979-01-14,1978.0,21-12-1978 - 14-01-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Mavra (42108),object_id_30175
32970,Pantea,1978-12-21,1979-01-14,1978.0,21-12-1978 - 14-01-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Pantea (42109),object_id_30184
32971,Phaidra-Heliogabalus,1981-02-13,1981-02-13,1981.0,13-02-1981 - 13-02-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Phaidra-Heliogabalus (42103),object_id_30217
32972,Torneo notturno,1981-02-13,1981-02-13,1981.0,13-02-1981 - 13-02-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Torneo notturno (42102),object_id_30224
32973,,1981-05-29,1981-05-30,1981.0,29-05-1981 - 30-05-1981,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),,object_id_30226
32974,Actus III,1981-05-29,1981-05-30,1981.0,29-05-1981 - 30-05-1981,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),/Composizioni (52556)/Actus III (42175),object_id_30227
32975,Pensieri allo specchio,1982-03-18,1982-03-21,1982.0,18-03-1982 - 21-03-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),/Composizioni (52556)/Pensieri allo specchio (42159),object_id_30247
32976,"Figli di Medea, I",1982-03-18,1982-03-21,1982.0,18-03-1982 - 21-03-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),"/Composizioni (52556)/Figli di Medea, I (42160)",object_id_30248
32977,St. Göran och Draken,1982-04-29,1982-07-30,1982.0,29-04-1982 - 30-07-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),/Composizioni (52556)/St. Göran och Draken (42162),object_id_30263
32978,Nuages,1982-06-03,1982-06-09,1982.0,03-06-1982 - 09-06-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),/Composizioni (52556)/Nuages (42168),object_id_30268
32979,"Chat, Le",1982-06-03,1982-06-09,1982.0,03-06-1982 - 09-06-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),"/Composizioni (52556)/Chat, Le (42169)",object_id_30273
32980,Tosca,2014-03-13,2014-03-18,2014.0,13-03-2014 - 18-03-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tosca (40256),object_id_30278
32981,"Biches, Les",,,,,,,"/Composizioni (52556)/Biches, Les (42141)",object_id_30289
32982,"Spectre de la rose, Le",1985-01-09,1985-01-20,1985.0,09-01-1985 - 20-01-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Spectre de la rose, Le (41924)",object_id_30298
32983,"Après-midi d’un faune, L’",1985-01-09,1985-01-20,1985.0,09-01-1985 - 20-01-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Après-midi d’un faune, L’ (41901)",object_id_30307
32984,"Four temperaments, The",1986-06-28,1986-06-29,1986.0,28-06-1986 - 29-06-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Four temperaments, The (42096)",object_id_30328
32985,Troy game,1986-06-28,1986-06-29,1986.0,28-06-1986 - 29-06-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Troy game (42097),object_id_30329
32986,"Florentinische Tragödie, Eine",2014-03-21,2014-03-30,2014.0,21-03-2014 - 30-03-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Florentinische Tragödie, Eine (42635)",object_id_30331
32987,Gianni Schicchi,2014-03-21,2014-03-21,2014.0,21-03-2014 - 21-03-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Gianni Schicchi (42093),object_id_30332
32988,,2014-03-24,2014-03-24,2014.0,24-03-2014 - 24-03-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30346
32989,Jewels: Rubies,1987-03-03,1987-03-15,1987.0,03-03-1987 - 15-03-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Jewels: Rubies (42110),object_id_30349
32990,Variations pour une porte et un soupir,1987-03-03,1987-03-15,1987.0,03-03-1987 - 15-03-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Variations pour une porte et un soupir (42111),object_id_30350
32991,,1987-03-03,1987-03-15,1987.0,03-03-1987 - 15-03-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30351
32992,,2013-11-16,2013-11-16,2013.0,16-11-2013 - 16-11-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_30391
32993,Chopiniana,1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Chopiniana (42077),object_id_30392
32994,Adagio,1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Adagio (42078),object_id_30393
32995,Heliogabale,1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Heliogabale (ou L’anarchiste couronné) (42079),object_id_30394
32996,Romanza,1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Romanza (42080),object_id_30395
32997,"Cavaliere dalla pelle di tigre, Il",1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Cavaliere dalla pelle di tigre, Il (42081)",object_id_30396
32998,"Cavaliere dalla pelle di tigre, Il",1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Cavaliere dalla pelle di tigre, Il (42081)",object_id_30397
32999,"Cavaliere dalla pelle di tigre, Il",1988-06-09,1988-06-14,1988.0,09-06-1988 - 14-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Cavaliere dalla pelle di tigre, Il (42081)",object_id_30398
